ANALYSIS_DATE,TFE,SIO2,CAO,MGO,MNO,AL2O3,P2O5,V2O5,S,K2O,TIO2,CR2O3,NA2O,CAOSIO,MFE,MET,C,FEO,FE2O3,FE3O4
13-07-2025,91.32666667,1.346666667,1.12,0.638333333,0.005,0.3905,0.024166667,0.038333333,0.000833333,0.000833333,0.005,0.005,0.005,0,86.18666667,94.35333333,2.523333333,1.313333333,2.823333333,8.256666667
14-07-2025,91.42166667,1.503333333,1.118333333,0.607666667,0.004166667,0.3985,0.023883333,0.029783333,0.001666667,0.001666667,0.003333333,0.003333333,0.003333333,0,86.52,94.62166667,2.388333333,0.855,2.028333333,5.59
15-07-2025,91.50166667,1.502166667,1.078333333,0.571666667,0.005,0.394166667,0.0242,0.027633333,0.005,0.005,0.005,0.005,0.005016667,0,86.69333333,94.735,2.291666667,1.4926,2.852,7.433616667
16-07-2025,91.50666667,1.533333333,1.063333333,0.586166667,0.005,0.3995,0.022916667,0.018833333,0.003333333,0.003333333,0.005,0.005,0.004166667,0,87.00333333,95.06333333,2.566666667,1.233333333,2.756666667,7.095
17-07-2025,91.33,1.025,0.723333333,0.363333333,0.003333333,0.268,0.015333333,0.005833333,0.001666667,0.001666667,0.003333333,0.003333333,0.003333333,0,85.87166667,94.01833333,2.226666667,1.053333333,1.865,5.931666667
18-07-2025,91.39333333,0,0,0,0,0,0,0,0,0,0,0,0,0,85.40833333,93.545,2.263333333,0,0,0
19-07-2025,91.60833333,0,0,0,0,0,0,0,0,0,0,0,0,0,86.92166667,94.88833333,2.406666667,0,0,0
20-07-2025,91.3,0,0,0,0,0,0,0,0,0,0,0,0,0,85.52333333,93.66833333,2.416666667,0,0,0
21-07-2025,91.13333333,0.625,0.386666667,0.235,0.196666667,0.149333333,0.031333333,0,0.005833333,0.021666667,0.17,0.09,0.001666667,0,85.79666667,94.13166667,2.255,0.56,1.076666667,3.058333333
22-07-2025,90.71833333,0.843333333,0.598333333,0.32,0.218333333,0.250833333,0.035,0.009,0.0005,0.005,0.186666667,0.09,0.005333333,0,84.985,93.665,2.355,0.938333333,1.715,5.273333333
23-07-2025,90.065,1.725166667,1.344666667,0.754166667,0.143266667,0.435166667,0.03395,0.0602,0.002533333,0.029266667,0.167416667,0.01755,0.03,0,83.47833333,92.67333333,2.256666667,2.085333333,3.774833333,9.333333333
24-07-2025,91.11833333,1.730833333,1.338166667,0.697,0.143666667,0.434666667,0.032866667,0.052333333,0.000866667,0.011283333,0.153666667,0.0117,0.0149,0,87.08166667,95.56333333,2.43,1.548333333,3.055,5.06
25-07-2025,90.75,1.679,1.300666667,0.685833333,0.1275,0.422666667,0.036883333,0.058166667,0.001133333,0.0116,0.159666667,0.007866667,0.011333333,0,85.34,94.02333333,2.301666667,1.656666667,3.768333333,7.613333333
26-07-2025,90.855,1.736666667,1.307833333,0.662166667,0.130583333,0.435666667,0.1515,0.051533333,0.002833333,0.026116667,0.148683333,0.011233333,0.015683333,0,85.69,94.48833333,2.248333333,1.561,3.115333333,7.665333333
27-07-2025,90.42166667,1.808333333,1.353833333,0.784166667,0.1491,0.445666667,0.032133333,0.0475,0.001633333,0.023733333,0.14925,0.0117,0.01615,0,85.27333333,94.24,2.416666667,1.5019,3.420116667,7.8482
28-07-2025,90.53166667,1.751666667,1.342166667,0.724833333,0.146133333,0.4265,0.0342,0.061033333,0.003066667,0.04085,0.169616667,0.0185,0.0241,0,85.20833333,94.10916667,2.271666667,1.766966667,3.356516667,7.8076
29-07-2025,90.54666667,1.7275,1.320166667,0.654833333,0.136333333,0.383666667,0.0361,0.066566667,0.00215,0.028,0.182,0.011966667,0.015666667,0,84.56333333,93.37,2.25,2.459833333,3.6825,7.857333333
30-07-2025,90.63166667,1.698333333,1.298333333,0.6695,0.140833333,0.4155,0.034916667,0.067583333,0.00185,0.027183333,0.176333333,0.012,0.01555,0,84.98,93.75166667,2.21,2.41,3.351666667,7.651666667
31-07-2025,91.0675,1.83375,1.338,0.551,0.129975,0.43575,0.0373,0.06415,0.002925,0.0431,0.17525,0.0185,0.021025,0,86.2925,94.7475,2.11,2.321975,3.50395,5.988475
01-08-2025,90.84333333,1.813333333,1.315666667,0.504666667,0.126833333,0.439,0.036866667,0.0605,0.00195,0.02685,0.166666667,0.012266667,0.0121,0,85.60333333,94.20166667,1.866666667,2.073333333,3.18,7.26
02-08-2025,90.82333333,1.873333333,1.358333333,0.516666667,0.133333333,0.443,0.037333333,0.056,0.001,0.015,0.163333333,0.012833333,0.013166667,0,85.02166667,93.60166667,2.138333333,2.261666667,4.351666667,7.031666667
03-08-2025,90.88333333,1.957166667,1.3785,0.490166667,0.135266667,0.455833333,0.036133333,0.054766667,0.00135,0.0223,0.159333333,0.013033333,0.012683333,0,85.64666667,94.23333333,2.145,1.43635,2.82745,4.47605
04-08-2025,90.75333333,1.98,1.392,0.552,0.139166667,0.456666667,0.035566667,0.0599,0.001,0.015,0.172666667,0.0135,0.012,0,85.79666667,94.52666667,2.095,1.338333333,2.151666667,4.61
05-08-2025,91.05666667,1.805,1.322333333,0.55,0.128933333,0.435833333,0.03495,0.052633333,0.000466667,0.00785,0.172166667,0.007,0.0035,0,86.16333333,94.605,2.245,0.94,2.023333333,4.56
06-08-2025,90.53166667,1.817333333,1.327333333,0.584833333,0.128833333,0.43,0.037666667,0.064783333,0.00185,0.0275,0.17295,0.005916667,0.006666667,0,84.8,93.535,2.105,1.94,3.611666667,8.071666667
07-08-2025,90.06166667,1.978333333,1.377,0.563166667,0.149333333,0.4665,0.035566667,0.05455,0.000883333,0.014166667,0.16,0.013233333,0.014266667,0,83.82,93.055,2.186666667,2.17,3.405,9.02
08-08-2025,90.645,2.054166667,1.391666667,0.4785,0.14695,0.4715,0.035266667,0.040866667,0.0012,0.020783333,0.1475,0.006816667,0.006,0,85.57,94.4,2.203333333,2.303333333,3.2115,6.913333333
09-08-2025,90.62166667,2.032166667,1.396666667,0.444666667,0.1435,0.465333333,0.03315,0.042,0.000833333,0.014883333,0.142166667,0.007166667,0.005333333,0,84.73333333,93.58666667,2.086666667,2.656666667,3.553333333,7.4535
10-08-2025,90.35,2.04,1.4,0.448333333,0.140666667,0.469666667,0.09055,0.043833333,0.001733333,0.0259,0.1505,0.02125,0.0185,0,84.16333333,93.14666667,2.038333333,2.93,3.555,7.88
11-08-2025,90.095,2.126666667,1.446666667,0.504333333,0.1475,0.4945,0.038033333,0.046833333,0.002166667,0.0279,0.15,0.021733333,0.02255,0,83.74833333,92.95333333,1.956666667,3.211666667,3.441666667,8.028333333
12-08-2025,90.76833333,2.133333333,1.413333333,0.455666667,0.1465,0.502333333,0.036733333,0.032666667,0.002,0.0253,0.131633333,0.013666667,0.0125,0,86.35166667,95.12666667,2.08,1.898333333,3.013333333,6.401666667
13-08-2025,90.065,2.175,1.474666667,0.537833333,0.165,0.509666667,0.0354,0.029666667,0.002033333,0.024,0.129166667,0.014233333,0.0137,0,84.51166667,93.77166667,2.196666667,2.391666667,3.126666667,7.975
14-08-2025,90.81328333,2.122166667,1.4215,0.504166667,0.154466667,0.499,0.035916667,0.029866667,0.001083333,0.011966667,0.130583333,0.01485,0.01515,0,86.31066667,95.04061667,2.155,2.466883333,3.103666667,5.8337
15-08-2025,90.875,2.12,1.436666667,0.501666667,0.153333333,0.496166667,0.036,0.029333333,0.001166667,0.013333333,0.13,0.0205,0.02,0,86.56333333,95.25833333,2.233333333,2.316666667,3.061666667,5.693333333
16-08-2025,90.72333333,2.08,1.423333333,0.511666667,0.151666667,0.479333333,0.034666667,0.032166667,0.001,0.015,0.133333333,0.020166667,0.020166667,0,85.675,94.43,2.033333333,2.998333333,3.186666667,6.135
17-08-2025,90.20428571,2.154571429,1.481714286,0.569857143,0.206257143,0.486571429,0.034914286,0.034814286,0.002642857,0.034457143,0.140671429,0.021557143,0.0208,0,84.30714286,93.46428571,2.121428571,2.970057143,3.499985714,7.441314286
18-08-2025,90.84166667,1.973333333,1.423333333,0.565,0.145166667,0.463833333,0.0365,0.048566667,0.001866667,0.027166667,0.161166667,0.021333333,0.021766667,0,86.02333333,94.695,2.176666667,2.653333333,3.315,5.951666667
19-08-2025,90.945,1.869333333,1.332166667,0.508,0.132833333,0.445666667,0.0339,0.051766667,0.0016,0.026316667,0.157833333,0.0189,0.017633333,0,85.86666667,94.41,2.086666667,2.611666667,3.351666667,6.4
20-08-2025,90.725,1.838333333,1.366166667,0.545333333,0.130666667,0.437333333,0.036883333,0.063633333,0.000833333,0.014566667,0.181583333,0.0198,0.0205,0,85.23333333,93.93666667,2.308333333,2.724583333,3.43775,6.930366667
21-08-2025,90.80666667,1.795,1.396666667,0.569833333,0.125666667,0.436333333,0.038,0.063,0.0007,0.011,0.180833333,0.018283333,0.025666667,0,84.88833333,93.48,2.178333333,2.891666667,4.198333333,6.7
22-08-2025,90.865,1.765,1.388333333,0.583333333,0.128333333,0.4265,0.036,0.066166667,0.0015,0.028333333,0.183333333,0.019666667,0.024666667,0,85.51833333,94.10833333,2.135,2.728333333,3.505,6.565
23-08-2025,90.47833333,1.796833333,1.389833333,0.517333333,0.1285,0.432333333,0.035933333,0.060583333,0.001983333,0.02705,0.166483333,0.016466667,0.01575,0,84.37166667,93.24,2.213333333,2.251666667,3.646666667,8.338333333
24-08-2025,90.29166667,1.916666667,1.405,0.516166667,0.1305,0.495833333,0.0365,0.053166667,0.002,0.02505,0.1595,0.0185,0.019933333,0,84.685,93.775,2.315,1.576666667,3.266666667,8.648333333
25-08-2025,90.99166667,1.924833333,1.425166667,0.4285,0.131866667,0.481166667,0.042233333,0.04505,0.002083333,0.0389,0.167233333,0.0062,0.018733333,0,86.615,95.18333333,2.251666667,1.56,3.226666667,6.423
26-08-2025,90.53833333,1.937333333,1.35,0.326,0.134,0.499,0.0475,0.044833333,0.002316667,0.0352,0.1488,0.01465,0.018833333,0,84.525,93.35833333,2.115,2.589666667,3.418333333,8.023333333
27-08-2025,90.74,1.983833333,1.265,0.351166667,0.171166667,0.557833333,0.047883333,0.0505,0.0018,0.024166667,0.1575,0.01315,0.021816667,0,85.71833333,94.46333333,2.158333333,2.058333333,3.085,7.188333333
28-08-2025,90.81333333,1.87,1.185,0.393333333,0.191,0.538333333,0.045833333,0.064666667,0.0015,0.02,0.181666667,0.020666667,0.023,0,85.41666667,94.03666667,2.191666667,1.856666667,3.678333333,7.438333333
29-08-2025,90.53,1.917333333,1.201666667,0.403333333,0.192283333,0.537333333,0.048583333,0.0598,0.002,0.033433333,0.180983333,0.010483333,0.025783333,0,84.80166667,93.66666667,2.275,1.8091,3.580316667,8.228283333
30-08-2025,90.66166667,1.91,1.141666667,0.386666667,0.202733333,0.529833333,0.043566667,0.067166667,0.00125,0.02565,0.1835,0.011466667,0.019583333,0,85.39666667,94.18666667,2.208333333,1.766666667,3.101666667,7.916666667
31-08-2025,90.51666667,1.875,1.126666667,0.389333333,0.19035,0.556,0.0445,0.060333333,0.0012,0.022,0.173,0.009583333,0.020183333,0,84.71833333,93.59166667,2.343333333,1.793333333,3.366666667,8.573333333
01-09-2025,90.51,1.8695,1.321,0.432833333,0.1497,0.498333333,0.0439,0.0577,0.002216667,0.036366667,0.1694,0.013716667,0.018383333,0,84.81333333,93.69166667,2.296666667,2.153333333,3.238333333,8.143166667
02-09-2025,90.55166667,1.514333333,1.221166667,0.495,0.10765,0.455333333,0.04305,0.083283333,0.001333333,0.025783333,0.205216667,0.009266667,0.018616667,0,83.72833333,92.46,2.163333333,2.92,3.631666667,8.665
03-09-2025,90.97666667,1.585,1.248333333,0.541333333,0.1124,0.455833333,0.041633333,0.08245,0.001,0.02625,0.206433333,0.009583333,0.015316667,0,85.95,94.29666667,2.146666667,2.25,3.9,6.64
04-09-2025,90.43833333,1.653666667,1.271666667,0.570833333,0.1151,0.477833333,0.047133333,0.08315,0.001966667,0.034783333,0.207266667,0.009633333,0.023066667,0,84.07166667,92.975,2.281666667,1.84745,3.936383333,8.90435
05-09-2025,90.525,1.735,1.18,0.463333333,0.161666667,0.502833333,0.043166667,0.073666667,0.001166667,0.026666667,0.195,0.0105,0.020666667,0,84.39666667,93.14,2.14,2.278333333,3.415,8.561666667
06-09-2025,90.81666667,1.773166667,1.232833333,0.465666667,0.157616667,0.506333333,0.044533333,0.069316667,0.001983333,0.0331,0.18885,0.010233333,0.0209,0,85.96,94.58266667,2.195,1.589566667,3.07055,7.4931
07-09-2025,90.69,1.772,1.282,0.5368,0.12242,0.51,0.0474,0.06946,0.00178,0.035,0.1512,0.02146,0.02026,0,85.348,94.104,2.28,1.332,3.726,7.9
08-09-2025,90.944,1.609,1.254,0.5328,0.121,0.4658,0.0431,0.0808,0.00154,0.03724,0.2008,0.00936,0.01914,0,85.76,94.286,2.186,1.892,3.28,7.396
09-09-2025,90.81714286,1.653,1.263142857,0.488142857,0.137371429,0.484142857,0.047342857,0.073157143,0.002157143,0.031242857,0.195614286,0.009585714,0.019157143,0,84.60285714,93.13,2.217142857,2.326385714,4.277271429,7.732557143
10-09-2025,90.74833333,1.6655,1.307833333,0.480833333,0.15375,0.4855,0.048216667,0.074333333,0.002233333,0.036316667,0.195766667,0.009366667,0.018983333,0,85.185,93.865,2.256666667,2.196533333,3.30595,7.737666667
11-09-2025,90.93333333,1.761666667,1.281666667,0.485,0.15,0.524666667,0.049333333,0.068,0.002166667,0.025,0.185,0.009666667,0.0225,0,85.78,94.325,2.165,1.64,3.833333333,7.081666667
12-09-2025,90.99833333,1.6375,1.2335,0.535333333,0.133333333,0.475833333,0.04625,0.073966667,0.0016,0.021966667,0.18975,0.008533333,0.019266667,0,85.34166667,93.77666667,2.218333333,1.971666667,4.171666667,7.223333333
13-09-2025,90.95833333,1.7665,1.255833333,0.477833333,0.138633333,0.5055,0.05125,0.06555,0.003116667,0.034466667,0.183266667,0.009116667,0.0207,0,85.97833333,94.51833333,2.38,1.618016667,3.593266667,7.037116667
14-09-2025,91.22,1.718333333,1.230666667,0.480666667,0.131666667,0.493666667,0.049266667,0.064666667,0.003,0.03225,0.179666667,0.008266667,0.0197,0,86.82666667,95.24333333,2.285,1.615,3.235,6.321666667
15-09-2025,91.2,1.687333333,1.245,0.468833333,0.138666667,0.484666667,0.047,0.069166667,0.0022,0.030066667,0.184333333,0.009083333,0.019333333,0,86.46166667,94.79833333,2.17,1.875,3.423333333,6.445
16-09-2025,90.94833333,1.627166667,1.219666667,0.474,0.140916667,0.475,0.045916667,0.07245,0.001083333,0.023633333,0.189683333,0.00895,0.018833333,0,85.37666667,93.86833333,2.193333333,2.478766667,3.41095,7.290616667
17-09-2025,90.69,1.618,1.247166667,0.5065,0.135516667,0.467333333,0.04545,0.075983333,0.001416667,0.023133333,0.197733333,0.008633333,0.018133333,0,84.185,92.81833333,2.245,2.705716667,4.023,8.0997
18-09-2025,91.2075,1.6025,1.2725,0.5475,0.135,0.46175,0.04575,0.084,0.000825,0.01025,0.2085,0.00995,0.018725,0,86.0375,94.3275,2.0625,2.6175,3.705,6.1025
19-09-2025,91.415,1.655333333,1.224333333,0.482333333,0.1355,0.470166667,0.04615,0.071683333,0.001666667,0.023966667,0.190616667,0.008933333,0.019333333,0,87.41666667,95.62,2.388333333,1.5215,3.069833333,5.853333333
20-09-2025,91.05166667,1.639166667,1.224666667,0.482666667,0.129966667,0.4635,0.045566667,0.071416667,0.001533333,0.02395,0.189783333,0.0092,0.0181,0,86.12833333,94.59333333,2.436666667,1.78705,3.170233333,7.134466667
21-09-2025,91.04,0.861666667,0.605,0.217,0.066333333,0.246166667,0.024333333,0.033,0.000916667,0.015833333,0.088233333,0.00435,0.009116667,0,85.68166667,94.10333333,2.443333333,0.826666667,1.525,4.478333333
22-09-2025,91.26833333,1.682166667,1.233333333,0.487833333,0.119883333,0.481333333,0.052,0.072333333,0.0023,0.027,0.188433333,0.009533333,0.024416667,0,87.23166667,95.57166667,2.47,1.311,2.973333333,6.286666667
23-09-2025,90.90333333,1.693333333,1.23,0.4555,0.12005,0.478,0.050166667,0.070166667,0.002116667,0.024716667,0.187416667,0.009816667,0.020383333,0,85.89166667,94.495,2.453333333,1.504,3.13,7.646666667
24-09-2025,91.00666667,1.886833333,1.295,0.4985,0.143666667,0.5385,0.050583333,0.057733333,0.002216667,0.026533333,0.174166667,0.01045,0.026016667,0,86.69666667,95.26166667,2.543333333,1.243666667,3.463666667,6.353666667
25-09-2025,91.23666667,1.77,1.263333333,0.531666667,0.1457,0.471333333,0.041833333,0.05995,0.002183333,0.022733333,0.169166667,0.012066667,0.02275,0,87.03,95.38666667,2.518333333,1.505,3.333333333,6.016666667
26-09-2025,91.42333333,1.647666667,1.2605,0.623166667,0.133316667,0.450666667,0.0428,0.07565,0.003083333,0.041283333,0.195033333,0.011866667,0.02205,0,87.66833333,95.88833333,2.41,1.198866667,3.284683333,5.575633333
27-09-2025,91.41833333,1.733333333,1.24,0.5625,0.136466667,0.478833333,0.042266667,0.061716667,0.0029,0.0396,0.43415,0.011133333,0.023866667,0,87.73666667,95.965,2.38,1.042166667,3.285,5.628333333
28-09-2025,91.32166667,1.67,1.22,0.5305,0.131,0.451333333,0.039183333,0.06215,0.002233333,0.034866667,0.170116667,0.01045,0.019183333,0,87.40333333,95.70333333,2.288333333,1.161666667,2.865666667,6.333833333
29-09-2025,90.945,1.661,1.232333333,0.562666667,0.156816667,0.447333333,0.04,0.06485,0.002783333,0.0374,0.17805,0.0122,0.020166667,0,85.64333333,94.16666667,2.328333333,1.526183333,3.775466667,7.503416667
30-09-2025,91.01,1.687,1.2492,0.5274,0.14564,0.4726,0.0418,0.06442,0.0024,0.03076,0.17588,0.01146,0.02046,0,86.084,94.574,2.194,1.7742,3.31902,7.02844
01-10-2025,90.98333333,1.718333333,1.29,0.6565,0.133833333,0.454,0.0405,0.064333333,0.0016,0.028,0.182,0.012666667,0.0205,0,85.82,94.32166667,1.941666667,2.985,3.345,6.103333333
02-10-2025,90.92166667,1.663833333,1.256333333,0.5955,0.123666667,0.424416667,0.035233333,0.063933333,0.002016667,0.0262,0.1815,0.017483333,0.01815,0,85.41,93.925,2.021666667,2.791166667,3.343333333,6.926666667
03-10-2025,90.89816667,1.851833333,1.296833333,0.4215,0.118166667,0.388,0.034733333,0.043133333,0.002116667,0.032433333,0.143716667,0.02065,0.016616667,0,85.43,93.97833333,2.158333333,2.716666667,3.17,6.916666667
04-10-2025,91.16,1.768333333,1.293833333,0.465,0.122933333,0.4285,0.033733333,0.05255,0.001833333,0.028883333,0.156933333,0.020566667,0.017516667,0,86.04,94.37666667,2.061666667,2.68,3.433333333,6.226666667
05-10-2025,90.91166667,1.865166667,1.270833333,0.501833333,0.123116667,0.450833333,0.035333333,0.046716667,0.001916667,0.0263,0.149516667,0.019933333,0.018516667,0,85.785,94.34833333,2.193333333,2.671666667,3.108333333,6.63
06-10-2025,91.225,1.763333333,1.23,0.453333333,0.11615,0.420666667,0.031933333,0.043666667,0.000633333,0.0102,0.140366667,0.019933333,0.0176,0,86.33166667,94.63,2.281666667,1.836666667,3.535,6.628333333
07-10-2025,90.74166667,1.858333333,1.275,0.496666667,0.121666667,0.441333333,0.033833333,0.0465,0.000666667,0.011666667,0.15,0.02,0.018333333,0,85.68,94.40333333,2.235,1.778333333,2.98,7.66
08-10-2025,90.44,1.882333333,1.294666667,0.506,0.114966667,0.4425,0.031166667,0.049216667,0.00235,0.040933333,0.149666667,0.020433333,0.019,0,84.49666667,93.41833333,2.125,2.299,3.224533333,8.439983333
09-10-2025,90.45333333,1.72,1.2355,0.5325,0.11205,0.4145,0.029816667,0.054683333,0.0019,0.0278,0.161666667,0.021416667,0.018666667,0,83.85666667,92.68833333,2.135,2.403333333,3.586666667,8.896666667
10-10-2025,90.56,2.098333333,1.311666667,0.355,0.117,0.482666667,0.032833333,0.020833333,0.001666667,0.024216667,0.1124,0.023383333,0.017383333,0,85.28333333,94.16,2.315,2.131666667,2.928333333,7.743333333
11-10-2025,91.27,0.368333333,0.223333333,0.055,0.02,0.081666667,0.005,0.001666667,0.000333333,0.006666667,0.015,0.005,0.003333333,0,85.32,93.48166667,2.255,0.286666667,0.435,0.946666667
12-10-2025,90.96,0.715,0.435,0.125,0.04,0.166666667,0.012,0.004666667,0,0,0.033,0.007,0.0065,0,85.27333333,93.74166667,2.278333333,0.508333333,0.875,3.501666667
13-10-2025,91.39166667,0,0,0,0,0,0,0,0,0,0,0,0,0,85.62166667,93.685,2.325,0,0,0
14-10-2025,91.115,0.706666667,0.463333333,0.13,0.041666667,0.16,0.017,0.007833333,0,0,0.035,0.0075,0.009166667,0,85.8,94.16833333,2.45,0.445,0.996666667,2.5
15-10-2025,90.68333333,2.101666667,1.376666667,0.443333333,0.131666667,0.412166667,0.034333333,0.0285,0.002166667,0.0245,0.121666667,0.016666667,0.0185,0,86.12833333,94.96166667,2.4,1.235,3.07,7.32
16-10-2025,91.11,2.043333333,1.4,0.422,0.129166667,0.495666667,0.0309,0.0269,0.00115,0.025,0.123566667,0.0227,0.01645,0,87.57833333,96.11666667,2.336666667,1.13,2.651666667,5.978333333
17-10-2025,91.305,1.681666667,1.116666667,0.317333333,0.108166667,0.414833333,0.026083333,0.019416667,0.001,0.0204,0.0985,0.016783333,0.014833333,0,87.44166667,95.76833333,2.47,0.956666667,2.483333333,4.773333333
18-10-2025,91.39666667,0.39,0.248333333,0.076666667,0.023333333,0.091,0.007166667,0.002333333,0,0,0.016666667,0.003333333,0.003333333,0,86.345,94.47333333,2.358333333,0.185,0.411666667,0.765
19-10-2025,90.76,2.208333333,1.384666667,0.341666667,0.130266667,0.516166667,0.03345,0.017233333,0.00185,0.0233,0.108333333,0.021816667,0.017816667,0,86.34833333,95.13166667,2.405,1.78385,2.815683333,6.705316667
20-10-2025,90.66333333,2.175,1.384333333,0.3555,0.130816667,0.515333333,0.032716667,0.014833333,0.001216667,0.020266667,0.1033,0.02125,0.01705,0,86.215,95.09166667,2.325,1.562733333,2.623366667,7.22685
21-10-2025,90.94166667,2.195,1.395,0.34,0.121666667,0.497666667,0.034,0.018833333,0.001166667,0.016666667,0.11,0.021333333,0.017833333,0,86.40666667,95.01,2.233333333,1.861666667,3.446666667,6.173333333
22-10-2025,90.53133333,2.186833333,1.3575,0.332,0.1202,0.510333333,0.03245,0.012616667,0.002033333,0.026916667,0.099516667,0.020866667,0.018316667,0,85.83,94.79833333,2.291666667,1.450866667,2.58285,7.8482
23-10-2025,90.85333333,2.0615,1.341,0.3345,0.11815,0.493333333,0.034533333,0.0199,0.0022,0.026766667,0.1118,0.020583333,0.017033333,0,85.65166667,94.265,2.221666667,2.843883333,3.08175,6.61305
24-10-2025,90.93666667,2.1665,1.374333333,0.357666667,0.122666667,0.511666667,0.035433333,0.019983333,0.00225,0.029966667,0.1076,0.021133333,0.017,0,86.51166667,95.13,2.326666667,1.552666667,2.956733333,6.423016667
25-10-2025,90.885,2.089166667,1.331,0.3525,0.123483333,0.5105,0.030916667,0.017133333,0.00255,0.029766667,0.103116667,0.020033333,0.0177,0,86.57666667,95.24166667,2.293333333,1.605933333,2.677083333,6.829283333
26-10-2025,91.23666667,1.9375,1.293333333,0.325666667,0.1219,0.479,0.030033333,0.018333333,0.00135,0.01945,0.1047,0.020833333,0.014733333,0,86.72333333,95.04666667,2.45,1.678683333,3.36075,6.3274
27-10-2025,90.57,2.213333333,1.361666667,0.346666667,0.125,0.442666667,0.0315,0.012333333,0.001,0.015,0.101666667,0.020833333,0.0185,0,86.04333333,94.99666667,2.391666667,1.243333333,2.75,7.606666667
28-10-2025,90.49833333,2.091666667,1.376666667,0.345,0.13,0.509,0.033333333,0.019,0.001666667,0.02,0.11,0.020833333,0.0185,0,85.44833333,94.4,2.331666667,1.563333333,2.778333333,8.133333333
29-10-2025,90.57666667,2.0425,1.313166667,0.328833333,0.132866667,0.4835,0.032016667,0.015833333,0.001866667,0.023816667,0.101483333,0.020033333,0.014583333,0,85.29333333,94.16333333,2.395,1.7879,2.85605,8.186916667
30-10-2025,90.68833333,2.163333333,1.4025,0.415666667,0.1579,0.510333333,0.032083333,0.0205,0.0015,0.022766667,0.1089,0.025833333,0.018833333,0,86.12,94.94333333,2.473333333,1.45,3.133333333,7.056666667
31-10-2025,90.98833333,2.121666667,1.400666667,0.3895,0.153333333,0.499333333,0.0305,0.018216667,0.00165,0.032983333,0.103433333,0.023316667,0.017183333,0,86.92833333,95.53333333,2.52,1.238333333,2.571666667,6.401666667
01-11-2025,90.83333333,2.022166667,1.357166667,0.384166667,0.152966667,0.479,0.032316667,0.020666667,0.002016667,0.0248,0.1016,0.022333333,0.017283333,0,86.35833333,95.075,2.471666667,1.410866667,2.79145,7.21175
02-11-2025,90.50833333,1.922333333,1.364333333,0.364333333,0.1233,0.472166667,0.036866667,0.044666667,0.001816667,0.028583333,0.146383333,0.0192,0.01765,0,85,93.90833333,2.375,1.6586,3.022733333,8.568016667
03-11-2025,91.035,2.058333333,1.476666667,0.396666667,0.128333333,0.49,0.037166667,0.050166667,0.001416667,0.025666667,0.158333333,0.0205,0.0175,0,86.58666667,95.10166667,2.423333333,1.243333333,2.993333333,6.678333333
04-11-2025,90.51,1.853666667,1.426666667,0.421666667,0.116883333,0.453333333,0.037166667,0.061433333,0.001433333,0.027366667,0.1451,0.02035,0.017783333,0,85.03666667,93.935,2.411666667,1.503583333,3.16595,8.5356
05-11-2025,90.48166667,1.81,1.391666667,0.445833333,0.122433333,0.4505,0.036833333,0.062216667,0.00205,0.032566667,0.173633333,0.02,0.0167,0,84.64166667,93.52166667,2.373333333,1.551,3.038333333,8.99
06-11-2025,90.61833333,1.865,1.454,0.448166667,0.120266667,0.465166667,0.037783333,0.06215,0.001766667,0.028916667,0.18125,0.019116667,0.020366667,0,85.65,94.505,2.45,1.32,3.013333333,7.995
07-11-2025,90.81,1.901666667,1.442333333,0.345833333,0.122083333,0.461333333,0.0328,0.04705,0.001283333,0.0239,0.152833333,0.0207,0.015666667,0,85.77666667,94.44,2.336666667,1.370666667,2.811666667,7.901666667
08-11-2025,91.026,1.8602,1.3888,0.3782,0.11616,0.4552,0.0334,0.0563,0.00182,0.03796,0.16844,0.02048,0.01632,0,86.454,94.958,2.39,1.27324,3.254,7.0284
09-11-2025,90.81666667,1.776,1.374833333,0.3955,0.115283333,0.443333333,0.030066667,0.059783333,0.000933333,0.024,0.1724,0.019616667,0.015083333,0,85.845,94.51333333,2.546666667,1.430033333,2.915083333,7.918733333
10-11-2025,90.88333333,1.761666667,1.373333333,0.401666667,0.116666667,0.451,0.031333333,0.058833333,0.001,0.023333333,0.17,0.018833333,0.015333333,0,86.13166667,94.76166667,2.441666667,1.233333333,2.881666667,7.773333333
11-11-2025,90.93833333,1.66,1.346666667,0.441833333,0.109316667,0.426,0.0314,0.067066667,0.001216667,0.022716667,0.179666667,0.017033333,0.0165,0,85.64333333,94.17333333,2.43,1.391666667,3.003333333,7.621666667
12-11-2025,90.58166667,1.71,1.353333333,0.486833333,0.1133,0.428166667,0.033666667,0.071983333,0.001316667,0.028783333,0.192366667,0.017466667,0.018033333,0,84.85166667,93.65333333,2.446666667,1.450333333,3.163333333,8.795
13-11-2025,91.14833333,1.822666667,1.150833333,0.429333333,0.1186,0.453833333,0.0349,0.059016667,0.001316667,0.028516667,0.170083333,0.0195,0.018216667,0,86.87833333,95.31,2.371666667,1.406666667,3.098333333,6.49
14-11-2025,91.31833333,1.872333333,1.38,0.390666667,0.118066667,0.463333333,0.035333333,0.056166667,0.0017,0.037583333,0.167416667,0.0197,0.016666667,0,87.395,95.69166667,2.251666667,1.673333333,2.938333333,5.721666667
