RC,HID,STOP_DATE,STEEL_GRADE,TAPPED_WGT,TOTAL_CHARGE,DRI_CHARGE,SCRAP_CHARGE,POWER_ON_TIME,FINAL_TEMP,TOTAL_C_DRI,LOCAL_SCRAP,HOME_RETURN_SCRAP,IMPORTED_SCRAP,PIG_IRON,DRI_BRIQUETTED,FESI,FEMN,SIMN,FECR,NICKEL,FETI,FEB,FENB,FEP,FEMO,CU,FEV,NITROVAN,ELEC_ENERGY,OXYGEN,COKE_LUMP,MODULE_CARBON,COKE_POWDER,BURNT_LIME,BURNT_DOLAMITE,FLUX,C_ANALYSIS, 
269044,533541,06-JAN-2023 14.30.31,2010,163.7,185.79,143.8,41.99,36.4,1647,,25.66,16.33,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,79000,6124,0,2945,0,0,6300,0,, 
269047,533542,06-JAN-2023 15.26.28,2067,161.5,187.59,148.6,38.99,42.9,1623,,23.83,15.16,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,89100,5748,0,3026,0,0,7000,0,, 
269050,533543,06-JAN-2023 16.13.52,2067,159.6,177.2,139.2,38,38.5,1701,,,38,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,82000,5645,0,2227,0,0,5500,0,, 
269052,533544,06-JAN-2023 17.06.27,2067,163.3,183.9,147.9,36,39.3,1678,,22,14,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,84500,6143,0,2378,0,1996,7000,0,, 
269055,533545,06-JAN-2023 18.02.59,2067,155.3,192.4,152.4,40,41.6,1653,,,40,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,87800,5984,0,2634,0,2994,7000,0,, 
269057,533546,06-JAN-2023 19.11.12,2067,161.9,217.39,177.4,39.99,46.3,1645,,24.44,15.55,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,98700,6591,0,3446,0,2384,7000,0,, 
269060,533547,06-JAN-2023 20.17.41,2067,165.9,189.2,145.2,44,42.2,1656,,26.89,17.11,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,88700,5839,0,3002,0,2425,7000,0,, 
269065,533548,06-JAN-2023 21.08.23,2067,164.6,173.99,135,38.99,37.8,1641,,23.83,15.16,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,82100,4931,0,1488,0,998,7000,0,, 
269068,533549,06-JAN-2023 22.13.08,1063,160.4,177.79,135.8,41.99,43.8,1633,,25.66,16.33,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,86500,5873,0,3069,0,0,7000,0,, 
269071,533550,06-JAN-2023 23.03.17,1032,158.5,183.89,143.9,39.99,41.7,1628,,24.44,15.55,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,88200,5844,0,2673,0,0,7000,0,, 
269074,533551,07-JAN-2023 00.07.49,1015,160.7,179.59,140.6,38.99,40.9,1651,,23.83,15.16,,,,0,1576,0,0,0,0,0,0,0,0,0,0,0,85700,5690,0,2422,0,0,6200,0,, 
269078,533552,07-JAN-2023 00.57.31,8062,160,178.5,140.6,37.9,40.3,1692,,23.16,14.74,,,,0,555,0,0,0,0,0,0,0,0,0,0,0,85100,5732,0,2788,0,0,7000,0,, 
269081,533553,07-JAN-2023 01.51.38,8062,159.5,181.99,142.5,39.49,40.3,1660,,24.13,15.36,,,,0,1555,0,0,0,0,0,0,0,0,0,0,0,86200,5655,0,2658,0,0,7000,0,, 
269083,533554,07-JAN-2023 02.41.19,1030,156.5,195.49,156.8,38.69,40.6,1659,,23.64,15.05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,89700,5970,0,3075,0,0,7000,0,, 
269086,533555,07-JAN-2023 03.32.18,1030,160.9,194.4,154.7,39.7,38.8,1654,,24.26,15.44,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,85200,5746,0,2849,0,0,7000,0,, 
269089,533556,07-JAN-2023 04.23.11,1010,162.3,188,152,36,38.8,1678,,22,14,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,84500,5788,0,2406,0,1000,7000,0,, 
269092,533557,07-JAN-2023 05.48.32,2010,161.3,188.39,151.4,36.99,43.2,1654,,22.6,14.39,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,90900,5535,0,2679,0,1995,7000,0,, 
269095,533558,07-JAN-2023 06.54.14,1015,161.4,196.4,160.8,35.6,42.9,1633,,21.76,13.84,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,92800,6147,0,3427,0,109,6300,0,, 
269098,533559,07-JAN-2023 08.01.19,1015,164.1,204.5,165.9,38.6,42.8,1689,,23.59,15.01,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,95100,6524,0,3051,0,0,7400,0,, 
269101,533560,07-JAN-2023 09.15.45,5091,161.1,209.19,170.1,39.09,45.7,1642,,23.89,15.2,,,,0,1001,0,0,0,0,0,0,0,0,0,0,0,97000,6911,0,3818,0,0,7300,0,, 
269104,533561,07-JAN-2023 10.22.34,5091,163,184.9,143.9,41,41.9,1639,,25.06,15.94,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,85000,5754,0,2595,0,0,7000,0,, 
269107,533562,07-JAN-2023 11.26.13,5091,159.6,194.99,155,39.99,42.6,1641,,24.44,15.55,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,90000,6113,0,3580,0,0,7000,0,, 
269110,533563,07-JAN-2023 12.25.55,5091,164.8,195,154,41,43.1,1636,,25.06,15.94,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,90000,6434,0,3667,0,0,7000,0,, 
269115,533564,07-JAN-2023 13.41.25,5071,163.3,186.1,150.1,36,48.7,1660,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,94000,6278,0,3560,0,0,7300,0,, 
269118,533565,07-JAN-2023 14.41.09,5071,166.9,181.9,145.9,36,42.8,1625,,22,14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,86100,5534,0,2814,0,0,7400,0,, 
269120,533566,07-JAN-2023 15.54.29,1032,161.9,190.39,150.4,39.99,43.3,1627,,24.44,15.55,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,91000,5944,0,3312,0,0,6900,0,, 
269123,533567,07-JAN-2023 16.45.14,1032,163.9,189.39,150.4,38.99,42,1609,,23.83,15.16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,5698,0,3413,0,0,7000,0,, 
269126,533568,07-JAN-2023 17.52.35,1015,162.3,184.5,148.5,36,45.3,1671,,22,14,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,86100,6207,0,3288,0,0,7000,0,, 
269129,533569,07-JAN-2023 18.48.44,1015,162.5,184.9,148.9,36,42.1,1616,,22,14,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,89700,5895,0,3712,0,2549,7000,0,, 
269132,533570,07-JAN-2023 19.37.18,5071,159,179,139,40,40.2,1633,,,40,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,84700,5777,0,2712,0,0,6700,0,, 
269135,533571,07-JAN-2023 20.28.43,5071,160.5,190.1,148.1,42,40.3,1645,,,42,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,88000,6022,0,2711,0,2568,6400,0,, 
269138,533572,07-JAN-2023 21.17.49,1058,157,190.3,152.3,38,39.6,1696,,,38,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,87800,5987,0,2686,0,999,7000,0,, 
269141,533573,07-JAN-2023 22.08.25,5071,163.6,194.4,154.4,40,42,1635,,,40,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,89300,5898,0,3102,0,999,7000,0,, 
269144,533574,07-JAN-2023 23.03.44,5071,161.6,190.6,150.6,40,40.8,1654,,,40,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,86900,6112,0,2990,0,999,7000,0,, 
269147,533575,07-JAN-2023 23.56.39,5071,158,193.3,156.6,36.7,41,1673,,22.43,14.27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,87800,5952,0,2622,0,0,6200,0,, 
269149,533576,08-JAN-2023 00.49.35,1058,158.8,49.09,10.4,38.69,40.5,1637,,23.64,15.05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,86600,5893,0,3043,0,0,6700,0,, 
269153,533577,08-JAN-2023 01.45.00,1056,157.2,189.69,150.4,39.29,40.4,1646,,24.01,15.28,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,84900,5538,0,2746,0,2000,6000,0,, 
269156,533578,08-JAN-2023 02.43.05,1058,160,185.6,147.8,37.8,38.8,1644,,23.1,14.7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,83000,5468,0,2926,0,0,4300,0,, 
269159,533579,08-JAN-2023 03.45.30,1058,159.2,191.9,152.3,39.6,43.4,1657,,24.2,15.4,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,90000,6036,0,2932,0,1500,6000,0,, 
269162,533580,08-JAN-2023 04.39.44,1058,159.2,181,145,36,39.2,1672,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,84800,5708,0,2941,0,2052,7000,0,, 
269165,533581,08-JAN-2023 05.48.30,1058,163.7,189.2,153.2,36,45,1698,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,92100,6125,0,3543,0,1662,7000,0,, 
269168,533582,08-JAN-2023 06.43.31,1058,161.3,190.49,151.5,38.99,43.2,1621,,23.83,15.16,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,89800,6036,0,3593,0,1552,6300,0,, 
269171,533583,08-JAN-2023 07.39.30,1015,157,197.59,160.1,37.49,43.9,1647,,22.91,14.58,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,91700,5928,0,3380,0,0,6100,0,, 
269174,533584,08-JAN-2023 08.35.00,1015,161.9,196.2,160.2,36,44.4,1635,,22,14,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,92800,6184,121,4046,0,0,6800,0,, 
269177,533585,08-JAN-2023 09.26.10,1015,162.8,197.19,157.2,39.99,42.5,1658,,24.44,15.55,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,90600,6088,244,3745,0,0,6900,0,, 
269180,533586,08-JAN-2023 10.16.54,1015,161.4,191.9,150.9,41,42.9,1639,,25.06,15.94,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,89500,6009,72,3718,0,0,7000,0,, 
269183,533587,08-JAN-2023 11.19.43,1015,162.3,194.6,150.6,44,42.8,1630,,26.89,17.11,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,90700,6289,70,3563,0,0,6900,0,, 
269186,533588,08-JAN-2023 12.10.11,1010,157.6,184.7,140.7,44,40.7,1697,,26.89,17.11,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,85300,5738,69,2454,0,0,5900,0,, 
269189,533589,08-JAN-2023 12.59.44,1010,157.6,184.99,143,41.99,39.3,1636,,25.66,16.33,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,85500,5451,216,2958,0,0,6000,0,, 
269192,533590,08-JAN-2023 13.49.04,1010,162.8,92.59,53.6,38.99,40.8,1620,,23.83,15.16,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,88100,5604,244,3482,0,0,6000,0,, 
269195,533591,08-JAN-2023 14.38.29,1010,163.4,186,145,41,40.8,,,25.06,15.94,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,85900,5534,189,3041,0,0,6000,0,, 
269198,533592,08-JAN-2023 15.30.40,7060,164,187.59,149.6,37.99,41.4,1675,,23.22,14.77,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,88200,6074,0,3433,0,0,6000,0,, 
269201,533593,08-JAN-2023 16.21.16,2010,164.4,188.8,151.8,37,41.7,1636,,,37,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,88200,5767,0,2963,0,0,6000,0,, 
269204,533594,08-JAN-2023 17.07.56,2015,165.6,188.69,149.7,38.99,38.6,1688,,23.83,15.16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,84100,5637,0,2204,0,0,5000,0,, 
269207,533595,08-JAN-2023 18.17.29,2015,164.4,190.6,154.6,36,44.1,1610,,,36,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,90300,6001,0,3258,0,0,9000,0,, 
269211,533596,08-JAN-2023 19.54.05,5071,160.9,181.5,144.5,37,39.2,1620,,,37,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,85200,5187,0,3040,0,0,7900,0,, 
269215,533597,08-JAN-2023 21.00.25,5071,161.3,190.5,150.5,40,43.2,1662,,,40,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,90600,5737,680,2396,0,0,6000,0,, 
269218,533598,08-JAN-2023 21.56.59,2015,163,190.5,148.5,42,40.7,1647,,,42,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,86000,5656,587,1886,0,1996,6000,0,, 
269221,533599,08-JAN-2023 23.02.50,5071,163.6,185.5,149.5,36,42,1614,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,86800,5911,702,3059,0,0,6000,0,, 
269224,533600,09-JAN-2023 00.06.06,5071,161,181.5,145.5,36,42.1,1638,,22,14,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,88800,5692,0,2831,0,554,6000,0,, 
269227,533601,09-JAN-2023 00.56.51,6095,162.6,49.09,10.1,38.99,38.2,1642,,23.83,15.16,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,84200,5692,0,3083,0,0,6000,0,, 
269230,533602,09-JAN-2023 01.51.46,6095,156.2,184.2,145.7,38.5,40,1657,,23.53,14.97,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,87800,5377,0,2791,0,1002,8200,0,, 
269232,533603,09-JAN-2023 02.48.50,6095,158.5,199.4,160.8,38.6,42.4,1621,,23.59,15.01,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,90800,6533,0,2938,0,1608,6500,0,, 
269236,533604,09-JAN-2023 03.53.50,8061,153.8,186.79,148.5,38.29,40.5,1668,,23.4,14.89,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,88200,6476,68,3595,0,1500,6500,0,, 
269239,533605,09-JAN-2023 04.42.40,5071,157.4,188.89,148.9,39.99,39.5,1676,,24.44,15.55,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,87400,5434,0,3206,0,598,6000,0,, 
269242,533606,09-JAN-2023 05.32.45,2030,161.6,189.99,151.6,38.39,40.6,1640,,23.46,14.93,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,88900,5760,0,3135,0,998,6800,0,, 
269245,533607,09-JAN-2023 06.25.00,2032,160.7,193.09,152.5,40.59,42.4,1619,,24.8,15.79,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,89700,5463,0,2919,0,0,6000,0,, 
269248,533608,09-JAN-2023 07.18.47,2030,161.1,191.69,150.5,41.19,40.8,1684,,25.17,16.02,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,89400,5694,344,3287,0,998,6000,0,, 
269252,533609,09-JAN-2023 08.15.03,2032,165.2,171.6,135.6,36,40.3,1617,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,82100,6061,330,2757,0,1996,5500,0,, 
269254,533610,09-JAN-2023 10.01.43,1032,162.6,191.99,152,39.99,46.5,1713,,24.44,15.55,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,99000,6235,1209,4215,0,0,6000,0,, 
269257,533611,09-JAN-2023 10.54.42,1032,163.1,204.99,162,42.99,43.2,1623,,26.27,16.72,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,93700,6053,412,3856,0,0,5200,0,, 
269260,533612,09-JAN-2023 11.51.02,1015,159.5,190.2,146.2,44,43.3,1629,,26.89,17.11,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,88900,6064,253,3452,0,1108,5000,0,, 
269263,533613,09-JAN-2023 12.55.31,1015,160.8,186,150,36,44.5,1685,,22,14,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,89900,6141,143,4211,0,2004,5100,0,, 
269266,533614,09-JAN-2023 13.51.02,1015,159.1,190,145,45,42,1681,,27.5,17.5,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,88800,6254,372,4309,0,2000,5000,0,, 
269269,533615,09-JAN-2023 14.44.43,1015,160.6,189.79,147.8,41.99,40,1683,,25.66,16.33,,,,0,801,0,0,0,0,0,0,0,0,0,0,0,86200,5672,114,4034,0,492,5000,0,, 
269272,533616,09-JAN-2023 15.43.15,1015,163.1,190.79,147.8,42.99,46.3,1634,,26.27,16.72,,,,0,801,0,0,0,0,0,0,0,0,0,0,0,93100,5544,0,4354,0,0,5000,0,, 
269276,533617,09-JAN-2023 16.41.06,1010,161.3,190.29,151.3,38.99,44.2,1638,,23.83,15.16,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,90900,5579,573,4429,0,0,4900,0,, 
269279,533618,09-JAN-2023 17.36.01,1010,162.6,189.2,153.2,36,44.4,1649,,22,14,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,91700,5437,1046,3558,0,998,5900,0,, 
269282,533619,09-JAN-2023 18.27.22,2015,161.7,186.4,150.4,36,42.9,1627,,22,14,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,91100,5524,950,3814,0,998,6000,0,, 
269285,533620,09-JAN-2023 19.21.23,2010,158.8,186.6,148.6,38,41.8,1690,,,38,,,,0,255,0,0,0,0,0,0,0,0,0,0,0,89200,5659,566,3700,0,0,5000,0,, 
269288,533621,09-JAN-2023 20.13.43,5042,162.4,185.69,146.7,38.99,43.9,1608,,23.83,15.16,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,89200,5531,572,4075,0,1994,6000,0,, 
269291,533622,09-JAN-2023 21.09.32,5042,161.4,185.89,147.9,37.99,43.5,1687,,23.22,14.77,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,88600,5733,536,4222,0,1108,4000,0,, 
269294,533623,09-JAN-2023 22.05.32,1067,157.9,187.69,148.7,38.99,40.7,1674,,23.83,15.16,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,86500,5490,364,3622,0,998,4000,0,, 
269297,533624,09-JAN-2023 23.04.42,1032,162.9,190.99,152,38.99,46,1679,,23.83,15.16,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,92100,6409,573,4211,0,1996,4100,0,, 
269300,533625,10-JAN-2023 00.03.38,2015,162.4,202.2,161.2,41,46.7,1638,,25.06,15.94,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,96000,5809,0,4497,0,1497,4500,0,, 
269302,533626,10-JAN-2023 01.00.37,2010,163.8,199.99,160,39.99,46.7,1665,,24.44,15.55,,,,0,249,0,0,0,0,0,0,0,0,0,0,0,96600,6040,0,4685,0,3000,4500,0,, 
269305,533627,10-JAN-2023 02.04.09,8062,163.1,201,160,41,43.2,1642,,25.06,15.94,,,,0,1001,0,0,0,0,0,0,0,0,0,0,0,88300,6207,0,3376,0,3000,4000,0,, 
269308,533628,10-JAN-2023 03.00.37,1010,163.5,192.49,152.5,39.99,42.7,1638,,24.44,15.55,,,,0,249,0,0,0,0,0,0,0,0,0,0,0,90000,5798,869,4106,0,1000,4000,0,, 
269311,533629,10-JAN-2023 04.08.03,2015,163.1,189.79,147.8,41.99,45.9,1667,,25.66,16.33,,,,0,1600,0,0,0,0,0,0,0,0,0,0,0,91000,6316,569,4567,0,0,4100,0,, 
269315,533630,10-JAN-2023 05.02.39,2015,163.8,182.09,142.1,39.99,40,1673,,24.44,15.55,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,87000,5423,238,3375,0,0,4000,0,, 
269318,533631,10-JAN-2023 05.52.08,2015,163.5,180.89,138.9,41.99,38.9,,,25.66,16.33,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,84000,5233,0,3358,0,0,4000,0,, 
269321,533632,10-JAN-2023 06.52.42,2015,164,180.99,140.9,40.09,40,1642,,24.5,15.59,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,84500,5384,240,3340,0,0,4100,0,, 
269324,533633,10-JAN-2023 07.51.29,2010,161.6,214.99,175,39.99,45.6,1649,,24.44,15.55,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,96300,6523,238,4460,0,665,4000,0,, 
269327,533634,10-JAN-2023 08.45.08,2030,160.9,189.99,148,41.99,44.1,1646,,25.66,16.33,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,89500,6369,635,4306,0,2165,4000,0,, 
269330,533635,10-JAN-2023 09.48.57,2030,161.6,190.4,145.4,45,45.2,1679,,27.5,17.5,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,91100,6264,729,3546,0,2000,4000,0,, 
269332,533636,10-JAN-2023 11.12.58,2030,163.6,183.8,147.8,36,44.3,1667,,22,14,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,90000,6270,828,4298,0,1774,4000,0,, 
269335,533637,10-JAN-2023 12.06.07,2030,162.3,180.7,144.7,36,41,1660,,22,14,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,85100,5875,828,3584,0,2011,4600,0,, 
269338,533638,10-JAN-2023 13.08.08,2030,160.8,158.4,122.4,36,39.9,1729,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,81900,6006,549,3416,0,1662,4000,0,, 
269341,533639,10-JAN-2023 14.11.08,2030,160.3,145.9,109.9,36,41.1,1630,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,80600,5896,549,3807,0,1662,4400,0,, 
269344,533640,10-JAN-2023 15.00.17,2030,162.5,186.38,140.4,45.98,40.1,1666,,28.1,17.88,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,83900,5874,0,3306,0,998,4000,0,, 
269347,533641,10-JAN-2023 16.07.38,5091,162,190.4,149.4,41,45.3,1620,,25.06,15.94,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,88100,6508,0,4629,0,1996,4300,0,, 
269350,533642,10-JAN-2023 17.11.23,5071,162.6,186.59,147.6,38.99,44.3,1664,,23.83,15.16,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,88800,6044,0,3192,0,1996,3900,0,, 
269354,533643,10-JAN-2023 17.59.57,5071,159,185.59,147.6,37.99,39.7,1663,,23.22,14.77,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,84600,5590,0,3239,0,0,4000,0,, 
269357,533644,10-JAN-2023 18.55.45,2010,156.5,152.4,116.4,36,40.7,1651,,22,14,,,,0,255,0,0,0,0,0,0,0,0,0,0,0,83000,5669,0,3410,0,0,3900,0,, 
269360,533645,10-JAN-2023 19.46.18,2010,157.5,190.49,152.5,37.99,40.9,1536,,23.22,14.77,,,,0,255,0,0,0,0,0,0,0,0,0,0,0,86600,5809,0,4097,0,0,4000,0,, 
269362,533646,10-JAN-2023 20.35.18,2010,159.2,180.99,138,42.99,39.9,1635,,26.27,16.72,,,,0,255,0,0,0,0,0,0,0,0,0,0,0,84000,5432,0,3095,0,0,4000,0,, 
269365,533647,10-JAN-2023 21.26.44,2010,160.2,190.5,115.5,75,40,1650,,,75,,,,0,255,0,0,0,0,0,0,0,0,0,0,0,82000,5658,0,2710,0,1497,3800,0,, 
269368,533648,10-JAN-2023 22.15.59,2010,158.6,198.99,160,38.99,41.4,1644,,23.83,15.16,,,,0,255,0,0,0,0,0,0,0,0,0,0,0,90400,5699,0,3332,0,1497,4000,0,, 
269371,533649,10-JAN-2023 23.09.43,2010,158.7,189.6,148.6,41,42.4,1584,,25.06,15.94,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,87800,5506,0,3463,0,998,4000,0,, 
269374,533650,11-JAN-2023 00.05.34,2015,161.1,189.99,150,39.99,43.6,1666,,24.44,15.55,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,90500,5355,0,4379,0,0,4000,0,, 
269378,533651,11-JAN-2023 00.56.35,2010,161.7,189.3,153.3,36,40.5,1650,,22,14,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,85300,5492,0,3414,0,0,4000,0,, 
269380,533652,11-JAN-2023 01.59.04,2010,162.5,233.28,153.3,79.98,47.2,1601,,48.88,31.1,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,97000,6151,0,4513,0,0,5400,0,, 
269382,533653,11-JAN-2023 02.59.38,2010,162.2,190.39,115.4,74.99,45.5,1604,,45.83,29.16,,,,0,249,0,0,0,0,0,0,0,0,0,0,0,87300,6045,0,4775,0,0,4200,0,, 
269385,533654,11-JAN-2023 03.59.48,2032,162.4,186.69,150.2,36.49,44.4,1651,,22.3,14.19,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,90200,5747,0,4501,0,0,4000,0,, 
269389,533655,11-JAN-2023 04.51.48,2032,162,127.89,93.9,33.99,41.4,1623,,20.77,13.22,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,86200,5363,0,3155,0,0,4000,0,, 
269392,533656,11-JAN-2023 05.50.28,2010,161.4,190.39,155.3,35.09,43.6,1631,,21.44,13.65,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,91600,5589,0,3936,0,0,4000,0,, 
269395,533657,11-JAN-2023 06.43.58,2010,161.5,189.29,154,35.29,42.1,1649,,21.57,13.72,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,89400,5883,0,4478,0,0,4300,0,, 
269398,533658,11-JAN-2023 07.41.05,2010,160.9,190.79,151.8,38.99,42,1666,,23.83,15.16,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,87000,6046,0,3906,0,0,4000,0,, 
269401,533659,11-JAN-2023 08.39.30,2010,160.9,159.2,123.2,36,41,1655,,22,14,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,81900,6194,362,3808,0,0,4200,0,, 
269404,533660,11-JAN-2023 09.40.05,2010,161.9,191.19,154.2,36.99,43.7,1633,,22.6,14.39,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,90300,6512,260,4796,0,0,4000,0,, 
269407,533661,11-JAN-2023 10.36.30,2010,163.5,184.19,114.2,69.99,42.3,1657,,42.77,27.22,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,83500,6204,370,3769,0,0,4200,0,, 
269410,533662,11-JAN-2023 11.32.39,2010,163.4,151,115,36,43.7,1642,,22,14,,,,0,249,0,0,0,0,0,0,0,0,0,0,0,85600,5987,0,4305,0,0,4300,0,, 
269413,533663,11-JAN-2023 12.23.50,2010,163.5,185,144,41,41.1,1644,,25.06,15.94,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,86500,6238,499,3779,0,0,4000,0,, 
269416,533664,11-JAN-2023 13.12.55,2010,160,184.99,148,36.99,40.1,1664,,22.6,14.39,,,,0,250,0,0,0,0,0,0,0,0,0,0,0,84600,5807,259,3953,0,0,4000,0,, 
269419,533665,11-JAN-2023 14.04.24,7060,161.1,187.19,148.2,38.99,39.5,1666,,23.83,15.16,,,,0,2002,0,0,0,0,0,0,0,0,0,0,0,82600,6131,128,3888,0,0,4000,0,, 
269421,533666,11-JAN-2023 15.01.14,1030,162.8,184,148,36,40.7,1620,,22,14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,85400,5860,127,3934,0,0,4000,0,, 
269424,533667,11-JAN-2023 16.05.59,1030,162.2,185.39,146.4,38.99,43.4,1550,,23.83,15.16,,,,0,1001,0,0,0,0,0,0,0,0,0,0,0,87400,6074,0,4260,0,0,4300,0,, 
269427,533668,11-JAN-2023 16.58.21,2030,160.9,188,152,36,43.8,1610,,22,14,,,,0,1001,0,0,0,0,0,0,0,0,0,0,0,91900,5438,239,3192,0,0,4500,0,, 
269430,533669,11-JAN-2023 17.55.20,2030,161,182.99,145.5,37.49,41,1633,,22.91,14.58,,,,0,1001,0,0,0,0,0,0,0,0,0,0,0,87800,5648,0,3558,0,0,4300,0,, 
269433,533670,11-JAN-2023 18.49.50,5095,156.7,184.3,144.7,39.6,42.7,1648,,24.2,15.4,,,,0,1001,0,0,0,0,0,0,0,0,0,0,0,88900,5600,0,3664,0,0,4000,0,, 
